label,type,family,covars,n_tests,mean_mae_rate,sd_mae_rate,mean_rmse_rate,mean_mae_log,mean_cor_rate,mean_mae_count,sd_mae_count,mean_rmse_count,mean_cor_count,mean_zero_acc,skill_mae_rate,skill_rmse_rate,skill_mae_count,skill_rmse_count,rank_rate,rank_count
"Single GLM_INT (base, no log)",single,glm_int,base,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (basin, log(max_wind_speed) & log(sdi))",single,glm_int,basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (basin, log(max_wind_speed))",single,glm_int,basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (basin, log(sdi))",single,glm_int,basin,25,1.9690173861702378,0.7713618532584524,14.747824571237082,2.8841806708734294,-0.053831401165211054,593.2535286489631,180.797636689354,5385.388476948104,-0.009684035450588806,0.4065075921908894,0.6319555128556965,0.016857322809408104,0.7596060072171217,0.3279135366868986,228.0,495.0
"Single GLM_INT (basin, no log)",single,glm_int,basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (year, log(max_wind_speed) & log(sdi))",single,glm_int,year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (year, log(max_wind_speed))",single,glm_int,year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (year, log(sdi))",single,glm_int,year,25,1.8036643214717172,0.805089866898002,14.954514891893485,2.1795277914431486,-0.033056509654957024,456.9019585797116,225.48497638957622,5392.939950980925,-0.0025301679808948574,0.48705712219812003,0.6628629514197988,0.003078607567850833,0.8148574246436787,0.3269711267758507,201.0,443.0
"Single GLM_INT (year, no log)",single,glm_int,year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (basin_year, log(max_wind_speed) & log(sdi))",single,glm_int,basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (basin_year, log(max_wind_speed))",single,glm_int,basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (basin_year, log(sdi))",single,glm_int,basin_year,25,1.8037578840596231,0.8050899154304254,14.954895412319585,2.179196715492666,-0.03304781234126218,456.90309832913806,225.49356021091944,5393.070490572749,-0.002525197638637037,0.48705712219812003,0.6628454629024685,0.0030532407167173092,0.8148569628024891,0.32695483567763794,203.0,444.0
"Single GLM_INT (basin_year, no log)",single,glm_int,basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island, log(max_wind_speed) & log(sdi))",single,glm_int,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island, log(max_wind_speed))",single,glm_int,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island, log(sdi))",single,glm_int,island,25,1.968891911873366,0.7713715845120264,14.747816442582055,2.8840934181640705,-0.05387215204834657,593.1934728427944,180.82438618957013,5385.314590487432,-0.009686938340659333,0.4065075921908894,0.6319789662409059,0.016857864694594382,0.7596303426055138,0.3279227575797371,227.0,494.0
"Single GLM_INT (island, no log)",single,glm_int,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_basin, log(max_wind_speed) & log(sdi))",single,glm_int,island_basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_basin, log(max_wind_speed))",single,glm_int,island_basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_basin, log(sdi))",single,glm_int,island_basin,25,1.9690455620484597,0.7713449895742129,14.747845528724037,2.8841902939878894,-0.05385275962965387,593.278074807493,180.7864495323017,5385.403656653002,-0.00968208832711616,0.4066522053506869,0.6319502462812503,0.016855925708450403,0.759596060796626,0.32791164228796654,229.0,496.0
"Single GLM_INT (island_basin, no log)",single,glm_int,island_basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_year, log(max_wind_speed) & log(sdi))",single,glm_int,island_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_year, log(max_wind_speed))",single,glm_int,island_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_year, log(sdi))",single,glm_int,island_year,25,1.8037062100436483,0.8050836750764245,14.95473542405156,2.179424094811315,-0.0330499349265882,456.8947843403747,225.48674998816472,5392.937224931422,-0.0025248652973514944,0.48705712219812003,0.6628551216981915,0.003063906106272607,0.8148603317381267,0.3269714669817573,202.0,441.0
"Single GLM_INT (island_year, no log)",single,glm_int,island_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_basin_year, log(max_wind_speed) & log(sdi))",single,glm_int,island_basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_basin_year, log(max_wind_speed))",single,glm_int,island_basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_INT (island_basin_year, log(sdi))",single,glm_int,island_basin_year,25,1.803799995114653,0.8050839059014506,14.955117014604195,2.17909228116113,-0.03304123646624701,456.8959713252796,225.49532567252675,5393.068110906529,-0.002519896402154185,0.48705712219812003,0.6628375915947997,0.0030384679166809425,0.8148598507565111,0.3269551326555552,204.0,442.0
"Single GLM_INT (island_basin_year, no log)",single,glm_int,island_basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island, log(max_wind_speed) & log(sdi))",single,glm_island,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island, log(max_wind_speed))",single,glm_island,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island, log(sdi))",single,glm_island,island,25,1.7718613310493085,0.8156002291922946,14.753674384135483,2.4128221320835728,-0.03761951824002992,481.3194939536192,223.35899301577783,5358.640739931534,-0.00031666590481977243,0.4653651482284888,0.6688074978630563,0.01646735338129235,0.8049631239122218,0.33125160450689783,196.0,468.0
"Single GLM_ISLAND (island, no log)",single,glm_island,island,25,1.7717564360658704,0.8156522313858776,14.753693429801267,2.412295819349733,-0.03763215635155232,481.2552515259067,223.3919230913959,5358.624329481859,-0.0003022120008345321,0.4653651482284888,0.6688271046073414,0.01646608372916447,0.8049891557737415,0.33125365250048844,195.0,467.0
"Single GLM_ISLAND (island_basin, log(max_wind_speed) & log(sdi))",single,glm_island,island_basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island_basin, log(max_wind_speed))",single,glm_island,island_basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island_basin, log(sdi))",single,glm_island,island_basin,25,1.7717488676358535,0.8156118988614883,14.75368017581921,2.411941270896285,-0.037569097886961736,481.2156834948633,223.3731221709106,5358.908495013446,-0.0002934574028831532,0.4653651482284888,0.6688285192819723,0.016466967286962397,0.8050051892510152,0.3312181891707886,194.0,466.0
"Single GLM_ISLAND (island_basin, no log)",single,glm_island,island_basin,25,1.7716431516061995,0.815664589564241,14.753699242104515,2.4114132937085473,-0.037581603760635324,481.1506514647748,223.4066763723567,5358.891985459747,-0.00027896679908524585,0.4655097613882863,0.668848279494447,0.016465696260263618,0.8050315410696168,0.33122024953237694,193.0,465.0
"Single GLM_ISLAND (island_year, log(max_wind_speed) & log(sdi))",single,glm_island,island_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island_year, log(max_wind_speed))",single,glm_island,island_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island_year, log(sdi))",single,glm_island,island_year,25,1.6963260749282392,0.818513531763414,14.792283491116292,2.1840679224191586,-0.014807028433915074,436.88170734396607,246.60878508489375,5385.666313628196,0.02569034454799198,0.4911062906724512,0.6829263851799756,0.01389353236669455,0.8229698890432373,0.3278788631860916,123.0,343.0
"Single GLM_ISLAND (island_year, no log)",single,glm_island,island_year,25,1.6964130459507138,0.8185976051270847,14.792262688894938,2.1841342362258698,-0.01483373799772535,436.96033116155337,246.562446409999,5385.643969639382,0.02565143180391297,0.4908170643528561,0.6829101287438528,0.013894919117092508,0.8229380296567779,0.32788165167432837,125.0,345.0
"Single GLM_ISLAND (island_basin_year, log(max_wind_speed) & log(sdi))",single,glm_island,island_basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island_basin_year, log(max_wind_speed))",single,glm_island,island_basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM_ISLAND (island_basin_year, log(sdi))",single,glm_island,island_basin_year,25,1.6960096906159359,0.8181953219713034,14.792687791130147,2.1829376624130465,-0.014691384845697953,436.5205433993832,246.83325191958693,5386.604674539829,0.02576168810775197,0.49154013015184383,0.6829855230539121,0.013866580283281249,0.8231162373386873,0.3277617574899825,122.0,340.0
"Single GLM_ISLAND (island_basin_year, no log)",single,glm_island,island_basin_year,25,1.6964080149866654,0.8185788905250116,14.79267313488784,2.1834346644101474,-0.0147365708204081,436.910005889533,246.60484906592288,5386.727187600113,0.025696596174408205,0.49139551699204626,0.6829110691208125,0.013867557320757395,0.8229584221070452,0.3277464680879739,124.0,344.0
"Single GLM_SM (base, log(max_wind_speed) & log(sdi))",single,glm_sm,base,25,2.5248971821474306,1.3381104961671653,15.587204225222786,2.3604985213694674,0.05659467696466216,453.38499271016855,220.72448141685052,5342.654717684039,0.02368876083295547,0.46059291395516994,0.5280516591562464,-0.03909872387481106,0.8162825446421824,0.333246630344078,316.0,364.0
"Single GLM_SM (base, log(max_wind_speed))",single,glm_sm,base,25,2.3235279308674146,1.2626029623890411,15.416401719712674,2.1786219919660867,0.07024960758488367,449.47103170637183,226.47494666619622,5364.01127452842,0.035174489869756076,0.49587852494577006,0.5656911657114101,-0.0277124186114861,0.8178685321970174,0.33058137178018343,285.0,358.0
"Single GLM_SM (base, log(sdi))",single,glm_sm,base,25,2.541408797697407,1.3300045661797089,15.542541861841423,2.41460224153584,0.08079758013859568,452.4984645761846,221.34521297538362,5347.028882072374,0.026659298435247687,0.4399132321041215,0.5249653435555321,-0.0361213711613777,0.8166417772932348,0.3327007427658114,319.0,362.0
"Single GLM_SM (base, no log)",single,glm_sm,base,25,2.3448597150663755,1.2570836768293738,15.380648738896209,2.234357213025619,0.09383224288192973,447.41109998058096,227.0474026677882,5368.512733436465,0.03867461331399447,0.4754880694143167,0.5617038745729352,-0.025328997171418344,0.818703243140163,0.330019598082667,295.0,357.0
"Single GLM_SM (basin, log(max_wind_speed) & log(sdi))",single,glm_sm,basin,25,2.603298630808263,1.2522294585371714,16.832558379251378,1.6258795857939874,-0.0018861814795573624,373.9142862676137,256.54431636497446,5170.430974328675,0.21601233510068757,0.5297180043383948,0.5133970293056334,-0.12211848120430813,0.8484851014049017,0.35473983312150226,328.0,175.0
"Single GLM_SM (basin, log(max_wind_speed))",single,glm_sm,basin,25,2.5208715802692994,1.1954104247818136,16.635676771641702,1.5743168456249113,0.002827407372239651,369.37787200785294,254.46907814543698,5085.981105404143,0.27350913776824176,0.5430224150397687,0.528804115985267,-0.10899364981917792,0.8503233150591966,0.36527901965849807,314.0,170.0
"Single GLM_SM (basin, log(sdi))",single,glm_sm,basin,25,2.7761451621672415,1.2255454235662566,17.56018916730502,1.6473040664874943,0.0034752029399918454,362.2414911201275,256.9250955712442,5060.999502508818,0.2905211384401102,0.5068691250903832,0.4810889280996713,-0.17062494922729665,0.8532150687745543,0.36839667722576164,359.0,163.0
"Single GLM_SM (basin, no log)",single,glm_sm,basin,25,2.7025639186182007,1.174853081125915,17.29237385780737,1.6091776870086894,0.010066367456183297,356.2659671827154,254.30299397638328,4960.521479281117,0.35492607465725934,0.5171366594360087,0.49484257559697453,-0.15277142384120923,0.8556364282590154,0.38093614760210603,345.0,152.0
"Single GLM_SM (year, log(max_wind_speed) & log(sdi))",single,glm_sm,year,25,2.5337810883534058,1.3425972375986395,15.679553891426105,2.3404164078321466,0.03589636036201342,457.34102079059596,222.64532697523686,5355.632951063924,0.013681061034699593,0.46464208242950106,0.5263910985505447,-0.045255082572341454,0.8146795109645222,0.33162697096208993,318.0,445.0
"Single GLM_SM (year, log(max_wind_speed))",single,glm_sm,year,25,2.324386268470609,1.2563962055000404,15.451012198193686,2.1561885604620223,0.04082046410747531,454.786800340364,227.97150476455093,5386.672028451408,0.02013142117511993,0.4967462039045553,0.5655307270960972,-0.030019676763921144,0.8157145140834707,0.32775335184711807,287.0,434.0
"Single GLM_SM (year, log(sdi))",single,glm_sm,year,25,2.5553042608041934,1.3393590964408537,15.64923577590961,2.3939533530359567,0.05845693568108493,456.4158143668629,223.86205350710554,5361.089721564169,0.01800139852860575,0.4429501084598699,0.5223680335324261,-0.04323396867094664,0.815054416558183,0.3309459761550637,321.0,439.0
"Single GLM_SM (year, no log)",single,glm_sm,year,25,2.3528993887142327,1.2617945250377935,15.446543556949699,2.2118043288443525,0.0624861538190451,452.86929406813005,229.0576015480466,5391.154429476188,0.0247801671776167,0.4751988430947216,0.5602011160979132,-0.029721781172961537,0.816491512393145,0.3271939565379792,298.0,363.0
"Single GLM_SM (basin_year, log(max_wind_speed) & log(sdi))",single,glm_sm,basin_year,25,2.5668124217729478,1.1900518293762723,17.055723308081078,1.6357551334504417,-0.001167678226573558,386.02053180594004,250.09429255928498,5173.156288777981,0.23382242008104634,0.5328994938539408,0.5202169528809966,-0.1369954526874504,0.8435794943380617,0.3543997189482183,324.0,203.0
"Single GLM_SM (basin_year, log(max_wind_speed))",single,glm_sm,basin_year,25,2.5422671369474648,1.1620213605742793,16.89932168420345,1.6226954169616552,0.003351110374001565,372.59043058181334,250.6076192530694,5013.710019442037,0.32024183504382336,0.5328994938539408,0.524804904632391,-0.12656916164545495,0.8490215448288501,0.37429831673836156,320.0,173.0
"Single GLM_SM (basin_year, log(sdi))",single,glm_sm,basin_year,25,2.732861771685778,1.126211358966821,17.824583996256724,1.662313714482583,0.005174290724801134,369.4119216160384,249.40315321290754,5008.914706935138,0.32064039402414524,0.5103398409255242,0.4891793661849343,-0.188250453159442,0.8503095177181457,0.3748967628183497,351.0,171.0
"Single GLM_SM (basin_year, no log)",single,glm_sm,basin_year,25,2.734204488256745,1.101762513902302,17.771778145441804,1.6591556731377735,0.011992153260027312,356.19744517567125,250.06280772965127,4863.792967156407,0.40405043708845845,0.5054229934924078,0.48892838849666576,-0.18473022647850068,0.855664194261359,0.3930076859681323,352.0,151.0
"Single GLM_SM (island, log(max_wind_speed) & log(sdi))",single,glm_sm,island,25,2.24678893794184,1.3890229524555744,16.33564254095782,1.7815502924541782,-0.0034814420317645037,419.86082709749144,240.81338855138486,5347.238538375355,0.09153563342735958,0.5680404916847434,0.5800350529181133,-0.08899229603452108,0.8298669695754803,0.3326745780492296,273.0,300.0
"Single GLM_SM (island, log(max_wind_speed))",single,glm_sm,island,25,2.173794509487422,1.3066216586452324,15.796842115815231,1.698174302815859,0.004288725306362455,413.8004415505091,241.93485681070794,5330.611293294826,0.10697696877534853,0.579175704989154,0.5936790142023511,-0.053073934659431776,0.8323227160802851,0.334749627303085,252.0,286.0
"Single GLM_SM (island, log(sdi))",single,glm_sm,island,25,2.259800148181934,1.34278288895054,16.078446595572764,1.8510935878265102,0.005283409112014554,425.65564356767527,239.5999467852283,5402.293701045923,0.08905318174380662,0.5586406362979031,0.5776030255355333,-0.07184669540121891,0.8275188350909137,0.3258037961688186,274.0,315.0
"Single GLM_SM (island, no log)",single,glm_sm,island,25,2.202774896666803,1.279638430761195,15.741084238214743,1.7642556669176872,0.013652250478770174,419.91785863786197,240.3758801177299,5398.017099155802,0.10064612966921505,0.5681851048445409,0.5882620626753643,-0.04935691532591435,0.8298438596586537,0.3263375081288068,264.0,302.0
"Single GLM_SM (island_basin, log(max_wind_speed) & log(sdi))",single,glm_sm,island_basin,25,2.6960138206367175,1.4265496071729566,18.604558254259288,1.582603009169926,-0.005100941899433473,380.432259060009,260.88015843605643,5284.9849227140185,0.1515083415865751,0.5414316702819957,0.49606690579805457,-0.24024632390284228,0.8458439346376643,0.3404437134713768,343.0,186.0
"Single GLM_SM (island_basin, log(max_wind_speed))",single,glm_sm,island_basin,25,2.6045448197933667,1.332056033213618,17.742066629961403,1.5401296943277858,-0.0008219706925884743,377.0888326743769,258.75482400085383,5198.093718007731,0.20760659310661705,0.5522776572668113,0.5131640943457245,-0.18274955070278254,0.8471987341957016,0.3512875741722409,329.0,180.0
"Single GLM_SM (island_basin, log(sdi))",single,glm_sm,island_basin,25,2.82496415932281,1.3877005347081595,18.522656004256778,1.6145331791265078,-0.0008716172146816139,368.40483244807234,262.341739141911,5178.274965889661,0.20788133305572476,0.5217642805495301,0.47196378634255987,-0.23478642729595922,0.850717603257438,0.353760917567119,364.0,169.0
"Single GLM_SM (island_basin, no log)",single,glm_sm,island_basin,25,2.751514585035093,1.3083299442418153,17.967008630241445,1.582915147561361,0.005114362180520174,363.6169129223286,259.48435209811106,5073.182198425285,0.2804917649823668,0.5292841648590022,0.4856928225052466,-0.19774498811795493,0.852657730094168,0.3668762994392445,357.0,166.0
"Single GLM_SM (island_year, log(max_wind_speed) & log(sdi))",single,glm_sm,island_year,25,2.266630647076576,1.409011102894335,16.461107906190335,1.783270103715915,-0.00365923719619905,425.2532976573559,240.57383686572464,5383.8197308425815,0.08147905492070524,0.5657266811279826,0.5763262833999507,-0.09735626554565568,0.827681870850822,0.3281093132824794,275.0,314.0
"Single GLM_SM (island_year, log(max_wind_speed))",single,glm_sm,island_year,25,2.1914234929338448,1.2963540610247544,15.796411279491087,1.6940721860636092,-0.00036561682252953236,420.04926842374124,240.26226451478067,5374.022231296979,0.0859515848899177,0.5788864786695589,0.5903838426020465,-0.05304521357076508,0.8297906107160132,0.3293320229991695,259.0,303.0
"Single GLM_SM (island_year, log(sdi))",single,glm_sm,island_year,25,2.28326710642533,1.3715282481502302,16.176649254598274,1.8539836955884386,0.00624146199294037,432.30945265813614,239.0454149625419,5462.946087784769,0.08022097628707363,0.5557483731019522,0.5732166322653722,-0.07839323551194632,0.8248226257011212,0.318234491137381,278.0,324.0
"Single GLM_SM (island_year, no log)",single,glm_sm,island_year,25,2.2281097111566646,1.2916875914595933,15.775335059972454,1.7605150799006508,0.009878585130947226,426.8068579682668,238.58823837828055,5452.769767686804,0.08391881036684866,0.5671728127259581,0.5835265337403185,-0.051640197476186867,0.8270523481457158,0.319504476954274,270.0,317.0
"Single GLM_SM (island_basin_year, log(max_wind_speed) & log(sdi))",single,glm_sm,island_basin_year,25,2.530433244661918,1.1446747366811603,16.964778925477944,1.546361201276959,0.0003476458632416029,367.3960644864308,256.99528000606625,5032.7823556118965,0.3117393981061318,0.5647143890093999,0.527016870279696,-0.1309327752155287,0.8511263690656123,0.37191812466523866,317.0,168.0
"Single GLM_SM (island_basin_year, log(max_wind_speed))",single,glm_sm,island_basin_year,25,2.580617927628234,1.1119561563490683,16.903076619514902,1.5903438376113637,0.00643096622622833,359.45573989266927,254.77672763244408,4909.738852370058,0.37596724076102156,0.5508315256688359,0.5176364574735085,-0.12681947904901159,0.8543438911550862,0.3872737249680649,326.0,156.0
"Single GLM_SM (island_basin_year, log(sdi))",single,glm_sm,island_basin_year,25,2.642322396834098,1.0975843407255683,17.224129054180995,1.5744488823342884,0.006914796561146217,350.9108287757124,255.90982360612207,4871.619708954927,0.3954239409256833,0.5519884309472162,0.5061027910453237,-0.14822198140531007,0.85780639951312,0.3920309231520145,334.0,145.0
"Single GLM_SM (island_basin_year, no log)",single,glm_sm,island_basin_year,25,2.738036806227345,1.0388300070625243,17.38931742013367,1.6323843952367456,0.016707032884969133,340.6747369954101,253.7453974546046,4737.470645649791,0.4506686199320009,0.5334779464931309,0.4882120598791685,-0.15923402806744558,0.8619541961206897,0.4087724766907126,353.0,116.0
"Single GLM_SM_INT (base, log(max_wind_speed) & log(sdi))",single,glm_sm_int,base,25,2.4872503013733587,1.3176743691036685,15.566103017012024,2.5302758168417037,0.027519727669342322,461.17205453362027,221.03427168860676,5408.519892228097,0.01994400942866714,0.4177874186550976,0.5350885329920969,-0.03769204194473552,0.8131271266069122,0.32502677909206534,309.0,448.0
"Single GLM_SM_INT (base, log(max_wind_speed))",single,glm_sm_int,base,25,2.3223820896556524,1.2360570196270213,15.37889196516134,2.4004118802931704,0.040142686139287995,456.39205035408884,227.90323276207235,5424.303601892974,0.03183727409994795,0.42169197396963126,0.5659053438817472,-0.025211884357621672,0.8150640460431156,0.32305700148882743,284.0,437.0
"Single GLM_SM_INT (base, log(sdi))",single,glm_sm_int,base,25,2.501490456675952,1.3109049195746028,15.56398857835176,2.574045936333053,0.03584284391674154,464.1973504316518,222.23042198213778,5444.0710258307045,0.0191109220755141,0.4041937816341287,0.5324267938464655,-0.0375510859091408,0.8119012376316983,0.32059006375536814,311.0,450.0
"Single GLM_SM_INT (base, no log)",single,glm_sm_int,base,25,2.3482958555874553,1.2341718037386804,15.39829674816531,2.4466074893467247,0.050505312350218816,457.6492405471989,228.67668547597967,5451.064537734381,0.03177748485953504,0.4105567606652205,0.5610615985906513,-0.02650547652239643,0.8145546163379144,0.3197172864800427,296.0,446.0
"Single GLM_SM_INT (basin, log(max_wind_speed) & log(sdi))",single,glm_sm_int,basin,25,3.266984472105184,1.041563369349524,17.611828261141042,1.9526803323445032,0.007633236107551696,348.86437372501433,256.32143689945383,4928.965969776303,0.3631090963809755,0.4163412870571222,0.3893423019067245,-0.17406739571941587,0.8586356495334416,0.38487421648458564,395.0,142.0
